Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Region,State,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit,Payment Mode
ORD-11922,2024-12-08,2024-12-12,First Class,CUST-225,Dev Verma,Consumer,West,Nevada,Office Supplies,Labels,Label Roll,221.34,3,0.0,64.84,Net Banking
ORD-11923,2023-07-19,2023-07-22,First Class,CUST-862,Ananya Das,Consumer,East,New Jersey,Furniture,Bookcases,Metal Bookcase,5231.75,10,0.15,1124.31,Net Banking
ORD-11924,2024-07-08,2024-07-13,Standard Class,CUST-382,Vivaan Rao,Consumer,South,Tennessee,Office Supplies,Paper,Sticky Notes,252.62,3,0.0,80.12,Debit Card
ORD-11925,2024-08-12,2024-08-15,First Class,CUST-480,Ishaan Mehta,Consumer,East,Pennsylvania,Technology,Phones,Smartphone X1,4778.21,10,0.2,-128.31,Net Banking
ORD-11926,2024-05-04,2024-05-06,Second Class,CUST-723,Priya Reddy,Home Office,East,New York,Office Supplies,Paper,Sticky Notes,538.91,10,0.1,24.67,Cash on Delivery
ORD-11927,2022-08-27,2022-08-30,Standard Class,CUST-256,Meera Kapoor,Consumer,Central,Michigan,Office Supplies,Binders,Ring Binder,128.69,4,0.0,7.32,Debit Card
ORD-11928,2022-09-25,2022-09-28,Second Class,CUST-317,Karan Khan,Home Office,South,Florida,Office Supplies,Storage,File Cabinet,146.04,10,0.2,27.44,Net Banking
ORD-11929,2023-06-23,2023-06-24,Standard Class,CUST-691,Aarav Das,Corporate,West,Oregon,Office Supplies,Paper,A4 Paper Ream,431.83,4,0.0,23.48,Debit Card
ORD-11930,2023-11-02,2023-11-03,Second Class,CUST-840,Sara Khan,Corporate,East,Pennsylvania,Technology,Phones,Smartphone Lite,5081.4,7,0.3,-139.42,Credit Card
ORD-11931,2023-10-23,2023-10-24,Standard Class,CUST-874,Ishaan Gupta,Consumer,Central,Illinois,Office Supplies,Binders,Ring Binder,968.76,9,0.0,54.77,Net Banking
ORD-11932,2023-12-25,2023-12-29,Standard Class,CUST-842,Arjun Nair,Consumer,East,New Jersey,Furniture,Bookcases,Oak Bookcase,1608.25,9,0.4,-151.27,Debit Card
ORD-11933,2024-12-13,2024-12-15,Standard Class,CUST-306,Aarav Gupta,Home Office,Central,Ohio,Furniture,Bookcases,Corner Bookcase,1167.7,3,0.1,94.3,Debit Card
ORD-11934,2023-05-31,2023-06-04,Standard Class,CUST-943,Aarav Iyer,Consumer,West,Washington,Technology,Copiers,Portable Scanner,8781.6,6,0.0,2475.72,UPI
ORD-11935,2023-09-20,2023-09-23,Standard Class,CUST-860,Diya Joshi,Corporate,South,Georgia,Technology,Copiers,Office Copier,254.25,1,0.4,-16.53,UPI
ORD-11936,2024-01-04,2024-01-08,Standard Class,CUST-178,Neha Nair,Consumer,East,New York,Office Supplies,Storage,Shelf Unit,273.07,5,0.1,65.34,Net Banking
ORD-11937,2023-03-21,2023-03-28,Standard Class,CUST-596,Isha Nair,Consumer,East,Pennsylvania,Furniture,Furnishings,Wall Clock,610.24,2,0.1,13.68,Debit Card
ORD-11938,2023-08-15,2023-08-17,Standard Class,CUST-981,Dev Nair,Consumer,West,Nevada,Technology,Machines,3D Printer,1084.46,3,0.2,159.31,Net Banking
ORD-11939,2024-08-15,2024-08-17,Standard Class,CUST-555,Neha Sharma,Corporate,East,Pennsylvania,Office Supplies,Binders,Ring Binder,111.52,5,0.3,-0.78,Debit Card
ORD-11940,2022-10-23,2022-10-25,Standard Class,CUST-274,Neha Khan,Consumer,Central,Texas,Technology,Copiers,Portable Scanner,6378.46,7,0.3,653.84,UPI
ORD-11941,2024-04-09,2024-04-16,Second Class,CUST-985,Aarav Joshi,Consumer,East,Pennsylvania,Office Supplies,Binders,Clip Binder,112.45,5,0.15,12.58,Net Banking
ORD-11942,2024-04-24,2024-04-26,Standard Class,CUST-110,Tara Singh,Consumer,West,California,Technology,Phones,Smartphone Lite,2934.53,8,0.3,194.29,Net Banking
ORD-11943,2024-09-12,2024-09-13,Standard Class,CUST-560,Meera Patel,Consumer,South,North Carolina,Furniture,Bookcases,Corner Bookcase,2932.66,4,0.15,329.49,Cash on Delivery
ORD-11944,2024-02-29,2024-03-05,Standard Class,CUST-433,Ananya Mehta,Consumer,South,North Carolina,Furniture,Tables,Conference Table,1520.71,3,0.4,-126.55,Cash on Delivery
ORD-11945,2022-09-11,2022-09-15,Same Day,CUST-661,Aditya Iyer,Corporate,West,Washington,Furniture,Tables,Standing Desk,4813.09,6,0.0,1043.5,UPI
ORD-11946,2022-07-03,2022-07-06,First Class,CUST-709,Tara Rao,Corporate,West,Washington,Office Supplies,Art,Sketch Pad,793.11,9,0.2,2.88,Credit Card
ORD-11947,2022-05-20,2022-05-24,Standard Class,CUST-394,Meera Khan,Consumer,East,New Jersey,Office Supplies,Paper,Sticky Notes,267.8,7,0.15,49.67,Cash on Delivery
ORD-11948,2024-02-14,2024-02-19,First Class,CUST-670,Kabir Khan,Corporate,East,New Jersey,Office Supplies,Storage,Storage Box,295.39,6,0.15,60.14,Debit Card
ORD-11949,2022-12-25,2022-12-27,First Class,CUST-999,Diya Rao,Home Office,East,Massachusetts,Office Supplies,Art,Marker Set,209.44,9,0.0,39.22,Debit Card
ORD-11950,2023-06-25,2023-06-28,Second Class,CUST-985,Aarav Joshi,Consumer,West,Nevada,Office Supplies,Paper,A4 Paper Ream,116.77,1,0.0,23.65,Credit Card
ORD-11951,2024-11-27,2024-12-01,Second Class,CUST-927,Arjun Gupta,Consumer,East,Massachusetts,Technology,Machines,Laptop Pro,5798.5,4,0.0,802.16,Net Banking
ORD-11952,2024-03-05,2024-03-09,Second Class,CUST-999,Kiara Joshi,Corporate,East,Pennsylvania,Office Supplies,Paper,A4 Paper Ream,540.63,8,0.2,35.39,Net Banking
ORD-11953,2023-09-04,2023-09-05,Standard Class,CUST-745,Diya Patel,Consumer,Central,Texas,Furniture,Chairs,Mesh Task Chair,1661.81,7,0.2,346.33,Net Banking
ORD-11954,2022-05-07,2022-05-10,First Class,CUST-700,Priya Rao,Home Office,South,Tennessee,Technology,Machines,3D Printer,276.71,1,0.0,48.02,Net Banking
ORD-11955,2024-06-07,2024-06-11,Standard Class,CUST-411,Sara Joshi,Consumer,Central,Illinois,Office Supplies,Storage,File Cabinet,587.43,11,0.15,50.29,Net Banking
ORD-11956,2022-06-29,2022-07-03,Standard Class,CUST-676,Ananya Khan,Corporate,East,New Jersey,Office Supplies,Labels,Label Maker,804.59,10,0.2,-41.12,Cash on Delivery
ORD-11957,2023-01-03,2023-01-06,Standard Class,CUST-943,Aarav Iyer,Consumer,East,Massachusetts,Technology,Copiers,Office Copier,2841.05,3,0.15,299.28,UPI
ORD-11958,2022-11-15,2022-11-18,Standard Class,CUST-207,Zara Patel,Corporate,South,Tennessee,Office Supplies,Labels,Label Maker,49.91,4,0.3,6.0,Cash on Delivery
ORD-11959,2022-07-31,2022-08-05,Standard Class,CUST-560,Meera Patel,Corporate,Central,Michigan,Furniture,Chairs,Mesh Task Chair,274.3,2,0.3,43.48,UPI
ORD-11960,2024-06-05,2024-06-12,First Class,CUST-270,Tara Chawla,Consumer,East,New Jersey,Technology,Accessories,USB Hub,7990.25,8,0.1,721.77,Debit Card
ORD-11961,2024-12-18,2024-12-24,First Class,CUST-927,Arjun Gupta,Corporate,West,Oregon,Furniture,Furnishings,Wall Clock,3589.92,6,0.15,879.44,Cash on Delivery
ORD-11962,2022-02-24,2022-03-01,Standard Class,CUST-427,Reyansh Kapoor,Consumer,East,Massachusetts,Technology,Copiers,Portable Scanner,4070.12,4,0.1,985.14,Cash on Delivery
ORD-11963,2022-10-30,2022-11-03,Standard Class,CUST-143,Priya Gupta,Corporate,East,New York,Office Supplies,Paper,Printer Paper,417.29,4,0.1,41.82,Credit Card
ORD-11964,2022-07-07,2022-07-09,Standard Class,CUST-984,Isha Kapoor,Home Office,East,Massachusetts,Furniture,Tables,Study Table,9771.61,11,0.0,3292.62,Net Banking
ORD-11965,2023-08-13,2023-08-20,Standard Class,CUST-709,Tara Rao,Corporate,East,Massachusetts,Furniture,Furnishings,Photo Frame,3771.71,7,0.15,625.62,Debit Card
ORD-11966,2024-04-10,2024-04-14,Second Class,CUST-825,Sara Kapoor,Home Office,Central,Michigan,Technology,Machines,3D Printer,890.36,1,0.0,167.34,Net Banking
ORD-11967,2022-02-12,2022-02-17,Second Class,CUST-218,Vivaan Patel,Consumer,East,Pennsylvania,Office Supplies,Paper,Sticky Notes,562.85,5,0.0,158.01,Credit Card
ORD-11968,2024-06-29,2024-06-30,Standard Class,CUST-181,Ishaan Das,Consumer,East,New York,Office Supplies,Art,Color Pencils,815.21,11,0.15,-28.42,UPI
ORD-11969,2022-11-15,2022-11-22,Standard Class,CUST-147,Zara Chawla,Consumer,East,New York,Furniture,Bookcases,Metal Bookcase,1188.63,2,0.0,258.73,Cash on Delivery
ORD-11970,2022-07-02,2022-07-03,First Class,CUST-257,Tara Das,Consumer,East,Pennsylvania,Furniture,Chairs,Executive Chair,1937.46,5,0.3,-10.25,UPI
ORD-11971,2024-11-08,2024-11-10,Standard Class,CUST-565,Reyansh Chawla,Home Office,East,Pennsylvania,Furniture,Bookcases,Metal Bookcase,5486.26,8,0.0,884.12,Cash on Delivery
ORD-11972,2023-01-16,2023-01-19,Standard Class,CUST-282,Kiara Khan,Corporate,West,Oregon,Office Supplies,Art,Marker Set,649.8,9,0.15,99.75,Net Banking
ORD-11973,2023-03-17,2023-03-18,Same Day,CUST-267,Diya Sharma,Consumer,South,North Carolina,Office Supplies,Labels,Label Maker,566.95,9,0.1,91.73,Debit Card
ORD-11974,2022-08-02,2022-08-09,Standard Class,CUST-372,Arjun Reddy,Corporate,South,Georgia,Technology,Accessories,Webcam,633.1,1,0.1,167.2,Net Banking
ORD-11975,2023-09-07,2023-09-11,Standard Class,CUST-403,Arjun Joshi,Consumer,Central,Ohio,Furniture,Chairs,Executive Chair,3970.0,7,0.2,588.42,Debit Card
ORD-11976,2022-09-06,2022-09-11,Standard Class,CUST-523,Diya Reddy,Consumer,Central,Ohio,Technology,Copiers,Portable Scanner,9434.47,11,0.15,571.49,Cash on Delivery
ORD-11977,2023-05-11,2023-05-13,Standard Class,CUST-949,Vivaan Das,Consumer,East,New Jersey,Furniture,Furnishings,Cushion,676.22,5,0.1,150.21,Debit Card
ORD-11978,2023-08-01,2023-08-06,Second Class,CUST-700,Priya Rao,Consumer,Central,Ohio,Technology,Phones,Smartphone X1,4995.86,8,0.1,547.08,Debit Card
ORD-11979,2024-03-19,2024-03-24,Second Class,CUST-886,Ishaan Iyer,Consumer,Central,Ohio,Office Supplies,Storage,Storage Box,523.03,11,0.1,38.04,Net Banking
ORD-11980,2022-06-14,2022-06-21,Standard Class,CUST-860,Arjun Kapoor,Home Office,West,California,Technology,Accessories,Wireless Mouse,11069.9,11,0.2,815.74,Credit Card
ORD-11981,2023-07-10,2023-07-17,Second Class,CUST-433,Ananya Mehta,Consumer,East,Massachusetts,Technology,Copiers,Office Copier,1671.56,2,0.1,383.88,Cash on Delivery
ORD-11982,2024-07-01,2024-07-04,Standard Class,CUST-776,Aarav Mehta,Home Office,South,Florida,Furniture,Tables,Round Table,1205.72,2,0.1,175.85,Credit Card
ORD-11983,2024-03-25,2024-03-27,Second Class,CUST-794,Dev Singh,Consumer,East,Pennsylvania,Office Supplies,Labels,Label Maker,657.31,8,0.0,174.96,Credit Card
ORD-11984,2023-01-15,2023-01-22,Second Class,CUST-744,Tara Kapoor,Home Office,South,Florida,Furniture,Bookcases,Oak Bookcase,3203.46,7,0.15,494.11,Cash on Delivery
ORD-11985,2024-10-28,2024-10-31,Standard Class,CUST-482,Diya Gupta,Corporate,East,New Jersey,Technology,Accessories,Webcam,189.47,1,0.15,10.81,Cash on Delivery
ORD-11986,2024-11-15,2024-11-21,Second Class,CUST-520,Ananya Patel,Corporate,East,Massachusetts,Technology,Phones,Cordless Phone,2001.89,10,0.0,521.55,Cash on Delivery
ORD-11987,2023-05-17,2023-05-18,Same Day,CUST-927,Kabir Gupta,Home Office,Central,Ohio,Office Supplies,Binders,Clip Binder,608.41,11,0.1,-0.99,Debit Card
ORD-11988,2024-06-06,2024-06-09,Second Class,CUST-801,Ananya Verma,Corporate,South,North Carolina,Furniture,Chairs,Ergo Chair,1957.92,10,0.0,531.31,Net Banking
ORD-11989,2024-10-14,2024-10-16,Standard Class,CUST-559,Neha Reddy,Consumer,East,Massachusetts,Technology,Accessories,Webcam,6159.81,10,0.15,1344.21,UPI
ORD-11990,2022-10-12,2022-10-13,Second Class,CUST-889,Isha Joshi,Consumer,West,Washington,Technology,Machines,Laptop Pro,1180.83,11,0.0,162.96,Debit Card
ORD-11991,2024-08-29,2024-08-30,Standard Class,CUST-178,Neha Nair,Consumer,West,Washington,Office Supplies,Binders,Clip Binder,299.34,6,0.1,40.82,Credit Card
ORD-11992,2022-01-31,2022-02-04,Standard Class,CUST-473,Dev Gupta,Consumer,Central,Michigan,Technology,Machines,3D Printer,10496.21,11,0.15,1217.85,Cash on Delivery
ORD-11993,2022-03-14,2022-03-18,Standard Class,CUST-301,Kabir Reddy,Home Office,Central,Texas,Office Supplies,Binders,Clip Binder,1233.92,11,0.0,413.09,Net Banking
ORD-11994,2024-11-07,2024-11-12,Standard Class,CUST-723,Priya Reddy,Consumer,South,Florida,Office Supplies,Binders,Clip Binder,32.25,4,0.0,8.13,Cash on Delivery
ORD-11995,2022-11-15,2022-11-17,Standard Class,CUST-998,Isha Gupta,Consumer,South,Georgia,Technology,Copiers,Portable Scanner,4668.31,6,0.15,41.15,Credit Card
ORD-11996,2022-04-09,2022-04-16,Same Day,CUST-861,Reyansh Nair,Corporate,Central,Ohio,Office Supplies,Storage,Shelf Unit,452.32,8,0.4,-58.26,Credit Card
ORD-11997,2023-07-10,2023-07-12,Standard Class,CUST-700,Priya Rao,Corporate,East,Massachusetts,Office Supplies,Storage,Shelf Unit,165.91,4,0.1,39.96,UPI
ORD-11998,2023-08-11,2023-08-15,Standard Class,CUST-275,Zara Das,Consumer,Central,Michigan,Office Supplies,Paper,Printer Paper,26.63,1,0.3,3.54,Debit Card
ORD-11999,2023-08-04,2023-08-05,Standard Class,CUST-804,Kiara Verma,Consumer,Central,Michigan,Furniture,Bookcases,Corner Bookcase,2830.82,8,0.2,376.18,Credit Card
ORD-12000,2022-01-30,2022-02-06,First Class,CUST-860,Arjun Kapoor,Consumer,East,Massachusetts,Office Supplies,Labels,Label Maker,346.63,8,0.0,107.82,Net Banking
ORD-12001,2022-05-19,2022-05-21,Second Class,CUST-231,Reyansh Rao,Consumer,Central,Ohio,Office Supplies,Labels,Label Roll,477.24,4,0.0,67.67,UPI
ORD-12002,2023-06-02,2023-06-06,Standard Class,CUST-264,Ishaan Reddy,Consumer,East,New Jersey,Furniture,Chairs,Ergo Chair,1249.83,3,0.2,-77.63,Net Banking
ORD-12003,2023-04-03,2023-04-08,Second Class,CUST-128,Arjun Verma,Consumer,West,California,Office Supplies,Art,Color Pencils,229.13,9,0.3,-5.69,Credit Card
ORD-12004,2024-05-09,2024-05-10,First Class,CUST-658,Ishaan Singh,Corporate,West,California,Office Supplies,Paper,Sticky Notes,24.57,3,0.0,6.4,Credit Card
ORD-12005,2024-08-03,2024-08-04,Second Class,CUST-971,Aarav Singh,Consumer,West,Washington,Furniture,Bookcases,Oak Bookcase,1651.9,4,0.15,-4.26,Cash on Delivery
ORD-12006,2022-11-02,2022-11-03,Standard Class,CUST-957,Rohan Das,Corporate,Central,Illinois,Office Supplies,Storage,File Cabinet,588.81,7,0.15,74.87,Credit Card
ORD-12007,2024-05-28,2024-06-01,Standard Class,CUST-189,Tara Mehta,Corporate,Central,Ohio,Furniture,Tables,Study Table,1167.55,2,0.0,184.88,UPI
ORD-12008,2023-01-22,2023-01-28,Standard Class,CUST-341,Arjun Rao,Consumer,Central,Texas,Office Supplies,Art,Sketch Pad,620.02,9,0.1,58.13,Debit Card
ORD-12009,2022-11-07,2022-11-10,Standard Class,CUST-225,Zara Gupta,Home Office,South,Tennessee,Office Supplies,Storage,File Cabinet,166.38,3,0.0,33.62,Net Banking
ORD-12010,2022-11-12,2022-11-19,First Class,CUST-441,Tara Reddy,Corporate,East,Massachusetts,Office Supplies,Paper,A4 Paper Ream,225.28,8,0.0,29.55,Net Banking
ORD-12011,2024-11-15,2024-11-20,Standard Class,CUST-927,Kabir Gupta,Corporate,South,Georgia,Technology,Machines,3D Printer,4271.25,7,0.1,418.23,Cash on Delivery
ORD-12012,2022-09-16,2022-09-21,First Class,CUST-826,Priya Mehta,Corporate,South,Florida,Technology,Phones,Smartphone X1,1280.85,2,0.4,-211.72,Cash on Delivery
ORD-12013,2022-07-03,2022-07-07,Standard Class,CUST-583,Zara Iyer,Corporate,East,Massachusetts,Office Supplies,Labels,Label Maker,259.54,8,0.0,75.73,Credit Card
ORD-12014,2024-11-17,2024-11-23,Standard Class,CUST-928,Kiara Das,Home Office,West,Oregon,Office Supplies,Storage,File Cabinet,416.17,11,0.0,77.35,Cash on Delivery
ORD-12015,2022-12-13,2022-12-17,Second Class,CUST-629,Kiara Patel,Corporate,West,California,Office Supplies,Storage,Shelf Unit,168.58,8,0.15,0.72,Debit Card
ORD-12016,2023-06-08,2023-06-10,Standard Class,CUST-886,Rohan Patel,Consumer,South,Tennessee,Technology,Phones,Cordless Phone,1274.29,7,0.15,70.79,Debit Card
ORD-12017,2022-11-24,2022-11-29,Standard Class,CUST-815,Sara Verma,Home Office,Central,Ohio,Technology,Phones,Smartphone X1,12149.73,10,0.0,2244.44,UPI
ORD-12018,2024-03-29,2024-04-01,Standard Class,CUST-157,Tara Khan,Consumer,West,Oregon,Office Supplies,Paper,Sticky Notes,67.03,2,0.2,0.39,Net Banking
ORD-12019,2024-04-22,2024-04-27,Standard Class,CUST-473,Dev Gupta,Corporate,Central,Ohio,Office Supplies,Storage,Storage Box,29.28,8,0.3,-2.98,Cash on Delivery
ORD-12020,2022-03-19,2022-03-20,Second Class,CUST-819,Karan Reddy,Consumer,South,North Carolina,Furniture,Bookcases,Oak Bookcase,1527.2,4,0.1,374.26,Debit Card
ORD-12021,2022-02-06,2022-02-12,First Class,CUST-109,Ishaan Joshi,Consumer,East,Pennsylvania,Furniture,Tables,Conference Table,336.29,4,0.15,40.83,Credit Card
ORD-12022,2024-11-19,2024-11-22,Same Day,CUST-144,Karan Chawla,Consumer,Central,Ohio,Technology,Accessories,USB Hub,6667.58,6,0.0,1267.15,UPI
ORD-12023,2023-07-19,2023-07-24,First Class,CUST-745,Diya Patel,Consumer,West,California,Technology,Phones,Smartphone X1,6903.88,9,0.0,1200.52,Cash on Delivery
ORD-12024,2023-03-01,2023-03-08,Standard Class,CUST-661,Aditya Iyer,Consumer,East,New Jersey,Furniture,Furnishings,Cushion,185.17,2,0.0,30.55,Credit Card
ORD-12025,2024-07-04,2024-07-09,Standard Class,CUST-763,Aditya Verma,Consumer,South,North Carolina,Technology,Machines,3D Printer,3324.45,3,0.0,1101.54,Credit Card
ORD-12026,2023-03-01,2023-03-08,Second Class,CUST-767,Aditya Das,Consumer,Central,Illinois,Office Supplies,Binders,Clip Binder,211.38,5,0.1,4.78,Net Banking
ORD-12027,2023-11-18,2023-11-23,Standard Class,CUST-885,Diya Khan,Consumer,South,Florida,Technology,Accessories,Keyboard,467.51,9,0.15,62.0,Debit Card
ORD-12028,2024-12-23,2024-12-29,Standard Class,CUST-796,Priya Patel,Consumer,East,Massachusetts,Office Supplies,Paper,A4 Paper Ream,603.12,10,0.2,51.99,Credit Card
ORD-12029,2024-01-04,2024-01-08,Standard Class,CUST-178,Neha Nair,Consumer,South,North Carolina,Office Supplies,Storage,File Cabinet,688.33,8,0.15,91.33,Cash on Delivery
ORD-12030,2023-09-23,2023-09-26,First Class,CUST-996,Vivaan Iyer,Corporate,South,Tennessee,Furniture,Chairs,Folding Chair,1325.05,5,0.15,20.61,Debit Card
ORD-12031,2023-12-16,2023-12-21,Standard Class,CUST-248,Reyansh Gupta,Consumer,East,New York,Furniture,Chairs,Folding Chair,936.93,2,0.0,299.53,Debit Card
ORD-12032,2022-05-19,2022-05-22,Second Class,CUST-257,Tara Das,Consumer,West,Washington,Office Supplies,Art,Color Pencils,424.99,6,0.0,122.72,Net Banking
ORD-12033,2022-01-24,2022-01-31,Standard Class,CUST-476,Karan Das,Consumer,East,Pennsylvania,Technology,Accessories,USB Hub,4145.0,11,0.0,1009.69,Debit Card
ORD-12034,2022-02-23,2022-02-28,Standard Class,CUST-367,Dev Sharma,Home Office,West,Oregon,Office Supplies,Paper,A4 Paper Ream,747.67,10,0.15,158.99,Credit Card
ORD-12035,2023-05-01,2023-05-03,Standard Class,CUST-685,Zara Khan,Corporate,West,California,Office Supplies,Binders,Ring Binder,890.37,11,0.0,241.31,Credit Card
ORD-12036,2022-06-26,2022-06-27,First Class,CUST-251,Aditya Singh,Corporate,East,New York,Technology,Copiers,Portable Scanner,4356.93,5,0.0,526.06,Net Banking
ORD-12037,2024-07-04,2024-07-06,Second Class,CUST-420,Rohan Singh,Consumer,Central,Illinois,Technology,Accessories,Webcam,12812.76,10,0.1,677.53,Credit Card
ORD-12038,2022-08-08,2022-08-14,Standard Class,CUST-100,Neha Iyer,Home Office,West,Oregon,Technology,Phones,Smartphone Lite,8381.87,6,0.0,2735.69,Credit Card
ORD-12039,2024-12-03,2024-12-10,Standard Class,CUST-860,Isha Patel,Consumer,Central,Texas,Office Supplies,Labels,Label Maker,487.1,8,0.4,-29.48,Net Banking
ORD-12040,2022-12-02,2022-12-06,Second Class,CUST-523,Diya Reddy,Consumer,Central,Texas,Office Supplies,Storage,Storage Box,373.5,5,0.1,68.02,Debit Card
ORD-12041,2024-04-03,2024-04-10,Second Class,CUST-971,Aarav Singh,Consumer,East,Massachusetts,Office Supplies,Storage,Storage Box,322.48,9,0.1,83.71,Debit Card
ORD-12042,2023-09-08,2023-09-11,Standard Class,CUST-423,Sara Rao,Corporate,East,Massachusetts,Technology,Accessories,USB Hub,3974.12,4,0.3,354.6,UPI
ORD-12043,2023-09-13,2023-09-15,Standard Class,CUST-212,Aarav Verma,Consumer,West,Oregon,Furniture,Furnishings,Photo Frame,661.69,2,0.15,29.1,Cash on Delivery
ORD-12044,2023-05-28,2023-06-04,First Class,CUST-871,Reyansh Iyer,Corporate,Central,Michigan,Office Supplies,Labels,Label Maker,489.55,6,0.0,164.49,Cash on Delivery
ORD-12045,2024-05-03,2024-05-06,Standard Class,CUST-871,Reyansh Iyer,Consumer,Central,Illinois,Office Supplies,Art,Marker Set,114.77,6,0.2,25.71,UPI
ORD-12046,2023-12-30,2024-01-01,Standard Class,CUST-169,Priya Nair,Consumer,South,Florida,Office Supplies,Labels,Label Roll,467.72,6,0.2,67.45,Net Banking
ORD-12047,2024-07-13,2024-07-16,Standard Class,CUST-559,Neha Reddy,Home Office,East,New York,Technology,Accessories,Keyboard,2681.8,7,0.4,-395.53,Debit Card
ORD-12048,2023-04-26,2023-04-27,Standard Class,CUST-218,Vivaan Khan,Consumer,East,Pennsylvania,Technology,Machines,Laptop Pro,3939.87,4,0.1,51.41,Debit Card
ORD-12049,2024-05-23,2024-05-30,First Class,CUST-180,Kabir Das,Consumer,South,North Carolina,Technology,Phones,Cordless Phone,4370.9,7,0.1,1110.04,Credit Card
ORD-12050,2023-03-07,2023-03-10,Second Class,CUST-654,Tara Iyer,Corporate,East,New York,Furniture,Chairs,Mesh Task Chair,3485.75,11,0.15,-126.43,Credit Card
ORD-12051,2023-07-13,2023-07-15,Standard Class,CUST-131,Neha Patel,Home Office,East,Massachusetts,Technology,Copiers,Portable Scanner,1800.31,5,0.1,8.62,Cash on Delivery
ORD-12052,2023-09-15,2023-09-17,Second Class,CUST-520,Ananya Patel,Corporate,East,New Jersey,Technology,Copiers,Office Copier,7151.16,11,0.1,689.71,Cash on Delivery
ORD-12053,2024-03-07,2024-03-14,Second Class,CUST-737,Arjun Sharma,Consumer,Central,Michigan,Furniture,Furnishings,Photo Frame,5163.85,10,0.2,306.51,Credit Card
